degree, numerator, denominator exponent
430, 668350152469478464864658819097517956029527008238114138188247065259174216619958383, 281
431, -1195031717617947984882789388777191370180055557119634197665659972860406066282684855581280751169282289659890082148970499850990435782793212660513351381833406886591442731834186142359099363514867882967624044054870194895898062608334860267017948065458954102959595, 860
432, 0, 0
433, -11536835063040750708397472264145796497577422800075300339495571145013701948044137098555438809602131915232455274027786652307236257075494588745752267201080707159851575167957635628455134744555543998673600533254658168800538405131686958061640595873016418835438291, 863
434, -103752375744432068807588436599246882359194708864120627791317890185369656037172511897, 288
435, 29594985514692982386887398260496588321741352570307620042246054604873308744370790699883937409845009364074312350055301993539498280637855322748858537079273595590468886270689783713093983578605893035054640564566269076175260286703611026516534838190558665293722399, 867
436, -1586533927579257713656716153595261, 121
437, 90508752404102102359975652950280196330887664268380256434438776636325519455308811916957542406807436691818498173142525343886944407259432208465086471149727632567846279561029725766994619731295750259581651841697334084348456277865232169668474416343658718390829385, 870
438, 528010860426126028716342070342357310697228097620293578997300379379993354615457176703, 290
439, -44931808805029680012618747122711273509408223704114219227083930479713831873220697863842630096086240310800742485431855127933563283143246574835576982529744307861579057821351846977645598485625633020968734534774078222087450620875506121977483215178639526401709378363, 875
440, -111962802472901, 57
441, -110661415883930938843321692105845050690239134542154461304155612347766795498270437836545368026320872980791303783226335264680247941338976794268597699621722304126390930853169628670126676702517633720498900574395330874100308759296502029710438772120895024401646066735, 878
442, 1141897544068925632486269041111817803630327627568276362696811499349583207052288446513, 291
443, -24840470255362581189098552656931333469906782239948941919581258100368703209312692483440981928710587791205564577008367014081709854198040758147884023796557139039621739634702659438428456615049111227267700482841654623479694438145039006679517038425467408639096975789399, 882
444, 2268778370354116768094591547934309, 121
445, 191676282700828537921332121879272098269999850856205629920757481581372211745822809412808280616049263557677135415850736897556383531764881663998336531809901212928165906954635285960437770230697789292755989576531301898056515161875055011735706741663307011685290904686963, 885
446, -27424679523060478888098057572189820395963868671714170689086944928109320576682298276945, 295
447, 11357969172584692963612948248513496317817191817914673436969405011694207768960640215156691775870968478973021825530731257881392220988749192772849589778834629623286428969923436852413737945900281187883569961741103967930268618092060926636744726153426858179875043159597263, 893
448, 0, 0
449, -144820081319713730674896374500588632453796971720317752804918097616850195377826605036302433236955478747687680583811955342269297303910128851550561883956468275763599771461892686920717182422384445909199932388166556419414134983892385118240922874603702988439704835185736849, 896
450, 13543629806120498171907681312597376595531124433480323817242195839088660221615084648291, 297
451, 1563445138980599662747861682911266836010670904476528412127042321983584586170913933557391127386315527346801697113965381457622206759272560629470678465185095392449220739950232998261745342776104644519529869474980178870159252747693045420553076111136600661189086340994632657, 900
452, 3182554117177099319444526554430287, 124
453, 8940973423790747649014570797155085101131511163079609143336006016582380450196143423374972114937362001980088425212111828748629719349128427806201472034217266638297792427985064877166339763870143792328338530769139224430070168352987266847841009475551123554238562096417296047, 903
454, -68455327630218702008660584324974220290916229624084112527544008711260460968312785008695, 297
455, -728860106487874455291880909492406865590842541005500909715917945871897303641628061131144936717190501065343573618884831899378888061736963021479355343157730982212210567021353134303737342330212690480649301753352226852801011648121016410365444751023099741723065873327901486963, 908
456, 101061574586375, 59
457, 2479036998595186411886053680839594964121054103236707875542465359788204053631859905112727914857400856691926634216699676595194392505236620782075498188002452750352586305818432498256459900959196656358207994825265692711794624888080724509316556458349993737752941076357378345025, 911
458, -1860402995909604476738467393118093969692347220204239079751107050239495020567939435601929, 303
459, 221091873126648336272922365150590406099935454995174979851396889211856740938087600714292075817385489738741983288175829392627658747903713515827814546401844439865222733033459498834601006689597622624815279577039310722495554317297906567508348478536419473494387034574171693170525, 915
460, -4431683414468982781111468460232351, 126
461, -1441685269193009870047598776742637966164493197536514331578605035554284047733739681097032186217829425083806808038599933858203069570272230745680894715661412629988740088529741183750190366616723621743992831068023538828852371595937879811270905475450951218819546519494562689521673, 918
462, 23655852776882763040456139621131312102249878543033085578975381937115623382765873575567715, 305
463, -29957949515893687747332889179219376844468554459027612210793169026862962791931579799080788348331235969274147469721095027509412277637719428173297737645017830156710784089051363731803169585916798285170981847080644150754416161277018312031818172537365938599039339098346085853657847, 924
464, -334305, 30
465, 204724934923081567366309367370145306787006039522412690798212036835493966105303285372638523304395659389536612828100818696573248421998719585733913616409505687643737722435240192615666683485591393338997668989988656677242934974896101568375416295287876705391966400667977180886222033, 927
466, 844454298740271842371596622687374277098754614012065339465657506097342053938101150366221, 306
467, -5612421445305778340842155258017120319261245262545698984341517631363122947494392293918709739900647124349663245753435335149463810889414623142657463758472473417570966108095965653206413045143179941530134933695010411774271054180934672852734207196446728474473211527497932726246024365, 931
468, -2205507339262630910723846579255339859, 133
469, -5358862165148697081530153429610955029810639788674315300642281550329772730177908035020783876228051330281260330406196352578182879414950537931945658737940914540045075871326509893012206545237958052357841596612171815523718835281503195771615324609888525614474526272553738564947935771, 934
470, -823971217494208636474888266208143194131241489529319044412154680494963020054583438461237791, 310
471, -1011933825886109241163612339698645463429678657997749888373157513625094158661266332829754947166920317755181848788229858503392185468716423596645553392499696470198598640584728795658144466180471728159756348736915863209430850775670867860290610876859723558279630077220793648350460389243, 939
472, 288076762421125, 59
473, 3840882851266856743885234148302391227113875957815689553290798511177190373448873743813702128790405666048376455371468801523817472895764193141122025828505295955333178891036662868681786870485393056691433097213868948992248956341164397162976031996900698363714782695717864376093338361121, 942
474, 1035275702027053167989520600415748603268176430341291779683464126745995800937589992038529345, 312
475, 385131950006798894021437144744227547775566799754699389548676799047525205698343949864586068092841735495636125041020638529697961830181354549942032106259085919083764313848225549514087820176533297347714531923628417663195533425988980173529303825780803784526601340001856683596847790033697, 946
476, 5021234324912148855092079441891891005, 135
477, -762952237843141356371661204124885520176635093177454783881613235269424092825085433679391489885306702919931971306593104670025625290200671374953266086789087087181464710644820737360624219297336692363889269877788317735810049543439860385707777867544077236142979066456796648499678069796117, 949
478, -569989795088351126341854164122502908625415832687711096421733230948198352310022867735970249, 312
479, -28507832375771497572912446382353620765113166825101550710569063877823053755772392972206866824997840797641067007631677530662810670918756999200845674119062752454568829099673746911930348229674638239480370349236630691104524726902027629279963364909270154846037002996437076784446676334407233, 956
480, 0, 0
481, 264548552219437131215014171122396072373734768820643678488539539981687585489700362044576427259866693301853557096248484224247349959309313900174843362737029399372051802609743639443973924298323276962762148156644154731355030116325686831190336400140900415657656033663519148181419796186424463, 959
482, 54727920300802251217216452807881745139137243353826230929800345712205895065982136689633036899, 320
483, -4120923526680852931815605773358805619821205382666941459112221045974129500532381367139647102034144085956933163726813077248124036893887550045474278150825355020336035868240204769075179768894352529632635510000541404427007275973249344109033201590472753316390397301746150457958759094147762423, 963
484, -12722893430731435984489551287036256003, 137
485, -186689773301858961805029344086506705992109147027588100104699787381985517909197296791574678856943031680608454313348439196820585944754761132113062822616911377179015541869716175542294076585774484160272557329037542164706179848404884031995329141031959404004064641506713406167790899629378954425, 966
486, 749732354421760346489134279475766241776228383507497934233812818100022751732060108965928007251, 322
487, 8501394914161487311203089861929982017944263719589284064843358722387672876894286915648493250555653103671612911385935008832529344545948258579048976881346544989485548897002440676186009830753285789915469350254231247504992085968060691224457667555342050059311729921878375129777216402786037975313, 971
488, -98125465777339, 61
489, 21514407127949194158034714394946756269247542702886921114386249117196593379594420760522629103255422163898167930944396962678171385782487797524536597127882025567254679157440646450712610347949112767133211516462962543986031213519888453031407373427323965276822088705616467578900576760285829068837, 974
490, 10042967812770815932965912239757255220258094874377247298802810627037826133993836091483345079757, 323
491, -908095412451646405850010756887981193600426026146041529667615671335841765737834012573019283032886885465319369361956729690533633710369745493383025301562563708827085231212016848302501729550558866038666514165092538888242006916846763162891614760720710418719073163161014076104604713315176252337351, 978
492, -284925622140220525558865369413092990107, 139
493, 4488662902957406458309616662689549653341689069988875918436685829048661051390479694024818059252638047141338811716142993293589238870663118037188932710684310204412418523174699388263893474687174554907265311027408717938522492557781824862782886816316758851100169029080862139898014035437767557759067, 981
494, -88160023234345645500449957214217867811409741976683353383123905770470025316413682677641231328457, 327
495, 92576319433427807430902164755650644455595804145103315837052999626455924015118944737649577976536428877231496033949011319934125926129569845145979224238208023438133443487000716561029799318350966319631423912668299769544909376077893314622186292503451511966772724594728767682517248728497459624386959, 987
496, -334305, 32
497, -1595900876644399991488615548601485760108789330128678219706374116717061825748492245304748989451724903040642914182238146263922607305142842150788690479367704475869412826394893014856614800365372056947061827624828120070423640984959588427459213647445923707306626162909065931139340838903523477274910025, 990
498, -199867220113738421726813748023560582701104527197474815944190920087077513096753856496350075145805, 329
499, -61529723662162460722293680828923812022414946205043584711836354231516727271060967312857315638852352884475740811754462674172143539151683531863514440849372133611337324382560866627365991113232060088684250258106162036992892215378111313541432269453748377374395514042318149014670513215212175769786613859, 994
500, 146248699440420021095410325104355622147, 140
501, -133002224585584371149064488056108465739416643669596194956144260321778969425610982491952831727295700267159835369968848430424489479551864757645771537862654151827219736945342225417186617005922609003687711554835137898746488978833863168080926610433505968084420517246756970106751986385697716913845827653, 997
502, 66342106304128312086658447699404901179977253824881156989297096696621318930728454438474642198737, 329
503, -17737053529905395699690347162638069887391049364079852243681988455560106880509505229236640059478986038244537923835915563127611021005931332469919012976668686648537977659441659863994968486136917952633369994417980787577279908725652507023289921779373413936774076895349347156938954587270685263717314933017, 1002
504, -681990284335605, 64
505, 92794600696756682086327657592192811898021054849396225649105559613749322184224185692437825963927925371198092566606734292667591361760901606008523488889427511857942473238865884977234559746747420132947417740521577901747557790429950281849981039362537338667557683187036646897033808422929140821794169574667, 1005
506, -31912953438033687512129756725214728718748622269856769608280992184873651171782969359577034599845583, 335
507, 556678424774734791546933604920464909918276568042736780705685750651408527734740196597286918505709689726328710317096304742884239221419380995048985120991371406948479393502715002048945631912977365013547269284233119559210434228838440848616958621883111541587106595828960876414354428327135779494770906266563, 1009
508, -8616781528881577199570775898363530489, 138
509, -34476374407747061255558477704443746825596609778779264867297339133391780935974066737943778543212868819838090462993723492240620940113426312779017038343224894838878533536808671693211487377310253559516437160616202738202843555136287754471767252725830531991472083885504778192788745163214318877205959195300783, 1012
